緯度,経度,場所
34.699631,134.952275,明石市大久保町高丘二丁目
34.699982,134.94925,明石市大久保町高丘三丁目
34.704715,134.950498,明石市大久保町高丘一丁目
34.700425,134.94637,明石市大久保町高丘五丁目
34.703672,134.940969,明石市大久保町高丘七丁目
34.706078,134.942335,明石市大久保町高丘六丁目
34.696695,134.941957,明石市大久保町大窪
34.695414,134.923601,明石市魚住町金ケ崎
34.697843,134.916751,明石市魚住町長坂寺
34.699167,134.899784,明石市魚住町西岡
34.701289,134.887663,明石市二見町東二見
34.713117,134.894822,明石市二見町福里
34.712146,134.905459,明石市魚住町清水
34.695561,134.957193,明石市大久保町松陰
34.686015,134.95426,明石市大久保町松陰山手
34.665184,134.972964,明石市西明石東町
34.678683,134.962194,明石市沢野三丁目
34.676704,134.962387,明石市沢野南一丁目
34.678642,134.95884,明石市沢野南三丁目
34.677972,134.960872,明石市沢野南二丁目
34.808882,135.259225,西宮市山口町中野
34.824349,135.252275,西宮市山口町金仙寺三丁目
34.821447,135.252519,西宮市山口町金仙寺二丁目
34.82325,135.252929,西宮市山口町金仙寺一丁目
34.764571,135.355389,西宮市上甲東園六丁目
34.699577,135.363644,西宮市鳴尾浜一丁目
34.750469,135.372206,西宮市日野町
34.747154,135.372051,西宮市松山町
34.753889,135.37084,西宮市上之町
34.740631,135.372278,西宮市二見町
34.736197,135.372611,西宮市甲子園口三丁目
34.744214,135.371779,西宮市熊野町
34.724886,135.371873,西宮市学文殿町二丁目
34.723844,135.373864,西宮市学文殿町一丁目
34.726839,135.373458,西宮市若草町二丁目
34.729625,135.37,西宮市甲子園三番町
34.73238,135.370369,西宮市上甲子園一丁目
34.731613,135.372224,西宮市甲子園二番町
34.728648,135.373989,西宮市若草町一丁目
34.721228,135.371226,西宮市里中町三丁目
34.720969,135.372934,西宮市里中町二丁目
34.714834,135.371214,西宮市鳴尾町二丁目
34.717337,135.372427,西宮市鳴尾町一丁目
34.708478,135.373025,西宮市上田中町
34.710749,135.370573,西宮市上田西町
34.701722,135.371981,西宮市高須町一丁目
34.772837,135.371332,西宮市一里山町
34.777814,135.371949,西宮市田近野町
34.752699,135.353851,西宮市丸橋町
34.753819,135.356469,西宮市甲風園三丁目
34.753976,135.35927,西宮市伏原町
34.754001,135.363545,西宮市薬師町
34.754386,135.367003,西宮市荒木町
34.757113,135.370918,西宮市堤町
34.759808,135.370043,西宮市樋ノ口町二丁目
34.762835,135.371062,西宮市樋ノ口町一丁目
34.767219,135.371642,西宮市上大市五丁目
34.755899,135.349022,西宮市愛宕山
34.752007,135.351096,西宮市能登町
34.754825,135.344147,西宮市高座町
34.753349,135.335877,西宮市奥畑
34.752788,135.340061,西宮市大社町
34.752691,135.330633,西宮市北名次町
34.756222,135.33362,西宮市神原
34.754088,135.327475,西宮市松風町
34.751439,135.327674,西宮市石刎町
34.751635,135.320287,西宮市樋之池町
34.754734,135.314107,西宮市苦楽園五番町
34.752535,135.313648,西宮市苦楽園六番町
34.75337,135.324788,西宮市豊楽町
34.753588,135.321851,西宮市桜町
34.755327,135.317272,西宮市苦楽園一番町
34.834906,135.248258,西宮市北六甲台二丁目
34.805464,135.245864,西宮市山口町香花園
34.827554,135.248671,西宮市山口町上山口三丁目
34.824318,135.248246,西宮市山口町上山口四丁目
34.830497,135.242537,西宮市山口町下山口五丁目
34.831012,135.250942,西宮市北六甲台四丁目
34.832235,135.245701,西宮市北六甲台五丁目
34.837858,135.268942,西宮市名塩赤坂
34.840047,135.291214,西宮市塩瀬町名塩
34.838393,135.300663,西宮市国見台六丁目
34.836472,135.304298,西宮市国見台五丁目
34.836661,135.308813,西宮市国見台四丁目
34.837132,135.312415,西宮市国見台一丁目
34.838155,135.274128,西宮市名塩さくら台四丁目
34.836964,135.278581,西宮市名塩さくら台二丁目
34.837227,135.282426,西宮市名塩さくら台一丁目
34.831315,135.260458,西宮市山口町下山口
34.842371,135.24455,西宮市山口町名来
34.834598,135.252632,西宮市北六甲台三丁目
34.835467,135.243547,西宮市北六甲台一丁目
34.836455,135.238265,西宮市山口町下山口一丁目
34.83609,135.236584,西宮市山口町下山口二丁目
34.74557,135.374801,西宮市松並町
34.736153,135.37539,西宮市甲子園口二丁目
34.736785,135.378842,西宮市甲子園口一丁目
34.741026,135.376454,西宮市甲子園口北町
34.733866,135.377718,西宮市戸崎町
34.731238,135.374795,西宮市甲子園一番町
34.725929,135.377581,西宮市小松北町一丁目
34.723602,135.378181,西宮市小松町一丁目
34.724629,135.3776,西宮市小松北町二丁目
34.723083,135.37615,西宮市小松西町一丁目
34.731474,135.378021,西宮市小曽根町一丁目
34.729702,135.377927,西宮市小曽根町二丁目
34.728452,135.378122,西宮市小曽根町三丁目
34.727317,135.378511,西宮市小曽根町四丁目
34.725681,135.381128,西宮市小松東町一丁目
34.723677,135.381821,西宮市小松東町二丁目
34.720708,135.374474,西宮市里中町一丁目
34.720701,135.375969,西宮市小松西町二丁目
34.717716,135.376224,西宮市池開町
34.720573,135.377585,西宮市小松南町三丁目
34.717051,135.380158,西宮市武庫川町
34.72045,135.379124,西宮市小松南町二丁目
34.722383,135.378242,西宮市小松町二丁目
34.719953,135.381674,西宮市小松南町一丁目
34.722269,135.382077,西宮市小松東町三丁目
34.713745,135.374819,西宮市笠屋町
34.713595,135.378882,西宮市東鳴尾町一丁目
34.710218,135.377689,西宮市東鳴尾町二丁目
34.705663,135.376089,西宮市上田東町
34.723498,135.33331,西宮市西波止町
34.71368,135.336409,西宮市西宮浜二丁目
34.713577,135.328786,西宮市西宮浜四丁目
34.708958,135.34884,西宮市甲子園浜一丁目
34.709058,135.344653,西宮市甲子園浜二丁目
34.749697,135.367484,西宮市大森町
34.750097,135.359969,西宮市高木西町
34.750295,135.363215,西宮市高木東町
34.74729,135.362335,西宮市長田町
34.749143,135.357848,西宮市北口町
34.750788,135.356141,西宮市甲風園二丁目
34.747646,135.356012,西宮市甲風園一丁目
34.74643,135.353655,西宮市南昭和町
34.748687,135.353492,西宮市北昭和町
34.746057,135.350215,西宮市平木町
34.748595,135.346224,西宮市河原町
34.748661,135.349903,西宮市大畑町
34.74595,135.346539,西宮市青木町
34.751059,135.347058,西宮市広田町
34.750917,135.343742,西宮市中屋町
34.745406,135.342888,西宮市室川町
34.749061,135.342714,西宮市柳本町
34.745488,135.340051,西宮市越水町
34.748922,135.339537,西宮市神垣町
34.749387,135.33645,西宮市城山
34.745853,135.337321,西宮市桜谷町
34.746196,135.332139,西宮市南郷町
34.744857,135.334825,西宮市清水町
34.748862,135.334384,西宮市満池谷町
34.74999,135.331786,西宮市名次町
34.747015,135.330225,西宮市結善町
34.74648,135.328028,西宮市松生町
34.749587,135.324419,西宮市菊谷町
34.749165,135.327616,西宮市南越木岩町
34.747448,135.320147,西宮市木津山町
34.74702,135.317871,西宮市深谷町
34.749935,135.316772,西宮市老松町
34.746429,135.325014,西宮市久出ケ谷町
34.748471,135.32143,西宮市松ケ丘町
34.745136,135.368665,西宮市瓦林町
34.740766,135.365991,西宮市中島町
34.74497,135.365416,西宮市大屋町
34.736265,135.370196,西宮市甲子園口四丁目
34.740692,135.369241,西宮市天道町
34.736618,135.367872,西宮市甲子園口五丁目
34.736803,135.365064,西宮市甲子園口六丁目
34.737108,135.361495,西宮市津門飯田町
34.734166,135.360413,西宮市上甲子園五丁目
34.744723,135.362689,西宮市田代町
34.740738,135.362126,西宮市高畑町
34.740668,135.357839,西宮市深津町
34.744483,135.35826,西宮市高松町
34.743977,135.353442,西宮市両度町
34.739888,135.353464,西宮市神祇官町
34.739795,135.348572,西宮市西福町
34.742634,135.343197,西宮市中前田町
34.734966,135.342825,西宮市与古道町
34.735222,135.356574,西宮市津門大箇町
34.734617,135.3515,西宮市津門仁辺町
34.733682,135.355531,西宮市津門綾羽町
34.741981,135.350344,西宮市神明町
34.737486,135.354735,西宮市津門大塚町
34.737584,135.345691,西宮市池田町
34.736227,135.351767,西宮市津門稲荷町
34.736188,135.346244,西宮市松原町
34.742681,135.348474,西宮市中殿町
34.742586,135.346138,西宮市中須佐町
34.740311,135.345713,西宮市津田町
34.740327,135.343268,西宮市櫨塚町
34.741766,135.353465,西宮市芦原町
34.743949,135.350337,西宮市森下町
34.735384,135.340688,西宮市戸田町
34.737603,135.34189,西宮市六湛寺町
34.736492,135.337229,西宮市田中町
34.735184,135.334656,西宮市社家町
34.737858,135.337799,西宮市和上町
34.743538,135.32744,西宮市相生町
34.743123,135.333127,西宮市若松町
34.743427,135.336879,西宮市西田町
34.73391,135.339799,西宮市本町
34.7361,135.339509,西宮市今在家町
34.735144,135.337841,西宮市馬場町
34.737578,135.334649,西宮市産所町
34.73961,135.336882,西宮市平松町
34.739717,135.331564,西宮市安井町
34.740763,135.336984,西宮市常磐町
34.742617,135.336922,西宮市末広町
34.740262,135.340353,西宮市江上町
34.742569,135.340415,西宮市城ケ堀町
34.741813,135.336953,西宮市分銅町
34.741914,135.331529,西宮市寿町
34.740766,135.331484,西宮市千歳町
34.743904,135.330103,西宮市大井手町
34.740541,135.327093,西宮市羽衣町
34.735727,135.330865,西宮市宮西町
34.738332,135.330087,西宮市神楽町
34.735791,135.327925,西宮市松下町
34.734927,135.332197,西宮市市庭町
34.737827,135.326868,西宮市御茶家所町
34.739382,135.319509,西宮市大谷町
34.73462,135.322736,西宮市弓場町
34.74036,135.324747,西宮市霞町
34.743546,135.324769,西宮市雲井町
34.739737,135.322464,西宮市松園町
34.744017,135.322115,西宮市殿山町
34.743371,135.318576,西宮市高塚町
34.7371,135.322332,西宮市郷免町
34.735262,135.325612,西宮市屋敷町
34.725714,135.369279,西宮市花園町
34.732182,135.367393,西宮市上甲子園二丁目
34.726845,135.366455,西宮市甲子園五番町
34.72437,135.365219,西宮市甲子園六番町
34.73395,135.364022,西宮市上甲子園四丁目
34.724141,135.360471,西宮市甲子園高潮町
34.726025,135.361066,西宮市甲子園浦風町
34.728075,135.369077,西宮市甲子園四番町
34.728523,135.365256,西宮市甲子園三保町
34.732245,135.365486,西宮市上甲子園三丁目
34.729084,135.364119,西宮市甲子園砂田町
34.727521,135.362972,西宮市甲子園六石町
34.730806,135.362402,西宮市甲子園春風町
34.73176,135.359518,西宮市今津野田町
34.728701,135.360834,西宮市甲子園浜田町
34.729589,135.358547,西宮市今津上野町
34.734483,135.348288,西宮市津門西口町
34.723351,135.349653,西宮市今津港町
34.731148,135.35645,西宮市今津山中町
34.731995,135.354251,西宮市津門呉羽町
34.72913,135.355262,西宮市今津曙町
34.730723,135.341618,西宮市石在町
34.724975,135.354979,西宮市今津大東町
34.725441,135.352933,西宮市今津社前町
34.724206,135.344175,西宮市東浜町
34.727086,135.343483,西宮市東町一丁目
34.728505,135.353476,西宮市今津水波町
34.732798,135.350871,西宮市津門宝津町
34.732283,135.348128,西宮市津門川町
34.727986,135.351282,西宮市今津二葉町
34.725796,135.349877,西宮市今津出在家町
34.728601,135.348287,西宮市津門住江町
34.73388,135.345209,西宮市染殿町
34.727347,135.346091,西宮市浜松原町
34.731481,135.344195,西宮市用海町
34.726163,135.340512,西宮市東町二丁目
34.72971,135.338584,西宮市鞍掛町
34.732438,135.332415,西宮市荒戎町
34.732571,135.330115,西宮市川東町
34.729107,135.330366,西宮市川添町
34.731759,135.325345,西宮市中浜町
34.729398,135.339618,西宮市久保町
34.725267,135.332205,西宮市泉町
34.725843,135.326609,西宮市大浜町
34.732479,135.336993,西宮市浜脇町
34.727981,135.336934,西宮市浜町
34.727357,135.332807,西宮市前浜町
34.732407,135.334417,西宮市宮前町
34.729401,135.333812,西宮市建石町
34.730662,135.325919,西宮市堀切町
34.727347,135.326756,西宮市下葭原町
34.728307,135.326089,西宮市中葭原町
34.728966,135.326518,西宮市上葭原町
34.73205,135.328568,西宮市川西町
34.718288,135.369794,西宮市鳴尾町三丁目
34.716078,135.36847,西宮市鳴尾町四丁目
34.722385,135.368463,西宮市上鳴尾町
34.721173,135.365355,西宮市甲子園七番町
34.718072,135.367204,西宮市鳴尾町五丁目
34.713192,135.368006,西宮市古川町
34.71533,135.362348,西宮市甲子園九番町
34.71808,135.363795,西宮市甲子園八番町
34.71327,135.356993,西宮市浜甲子園一丁目
34.723305,135.358248,西宮市甲子園洲鳥町
34.717012,135.357839,西宮市南甲子園一丁目
34.714372,135.354408,西宮市浜甲子園二丁目
34.720432,135.359446,西宮市甲子園町
34.722522,135.341319,西宮市朝凪町
34.718384,135.355141,西宮市南甲子園二丁目
34.719389,135.352665,西宮市南甲子園三丁目
34.721345,135.354709,西宮市甲子園網引町
34.715898,135.352454,西宮市浜甲子園三丁目
34.723126,135.354928,西宮市今津久寿川町
34.717541,135.350531,西宮市浜甲子園四丁目
34.722761,135.352041,西宮市今津巽町
34.72241,135.34689,西宮市今津西浜町
34.719356,135.347984,西宮市今津真砂町
34.717361,135.346579,西宮市甲子園浜三丁目
34.717698,135.337483,西宮市西宮浜一丁目
34.719103,135.331064,西宮市西宮浜三丁目
34.706789,135.367728,西宮市高須町二丁目
34.709555,135.362293,西宮市枝川町
34.692814,135.365088,西宮市鳴尾浜二丁目
34.695519,135.358765,西宮市鳴尾浜三丁目
34.834828,135.283569,西宮市名塩茶園町
34.827241,135.290738,西宮市名塩山荘
34.831619,135.289978,西宮市名塩三丁目
34.830218,135.294146,西宮市名塩二丁目
34.830046,135.30251,西宮市名塩一丁目
34.82791,135.287256,西宮市名塩ガーデン
34.833874,135.276097,西宮市名塩東久保
34.83042,135.282713,西宮市名塩平成台
34.815688,135.335677,西宮市生瀬東町
34.813967,135.328109,西宮市宝生ケ丘二丁目
34.813823,135.331594,西宮市宝生ケ丘一丁目
34.818779,135.327374,西宮市生瀬町二丁目
34.814744,135.32403,西宮市生瀬高台
34.817319,135.331442,西宮市生瀬武庫川町
34.820172,135.327347,西宮市生瀬町一丁目
34.823505,135.328104,西宮市花の峯
34.823107,135.321576,西宮市青葉台二丁目
34.820164,135.320008,西宮市青葉台一丁目
34.826849,135.319893,西宮市清瀬台
34.824722,135.314186,西宮市名塩木之元
34.757391,135.364599,西宮市門前町
34.757375,135.361877,西宮市林田町
34.756519,135.359867,西宮市野間町
34.756125,135.356364,西宮市門戸荘
34.757749,135.353648,西宮市門戸岡田町
34.757861,135.340783,西宮市一ケ谷町
34.75844,135.337922,西宮市五月ケ丘
34.758291,135.335809,西宮市六軒町
34.759025,135.330896,西宮市甲陽園若江町
34.756944,135.324561,西宮市西平町
34.757789,135.327339,西宮市獅子ケ口町
34.759237,135.323443,西宮市甑岩町
34.756025,135.320879,西宮市美作町
34.76129,135.366908,西宮市大島町
34.759996,135.365086,西宮市若山町
34.766763,135.367468,西宮市段上町八丁目
34.763275,135.366175,西宮市上大市四丁目
34.758913,135.360929,西宮市下大市東町
34.765006,135.364252,西宮市上大市三丁目
34.767487,135.364452,西宮市段上町一丁目
34.760273,135.359867,西宮市下大市西町
34.762763,135.361282,西宮市上大市二丁目
34.76517,135.36113,西宮市上大市一丁目
34.767599,135.360949,西宮市甲東園一丁目
34.760297,135.356763,西宮市門戸東町
34.762479,135.357195,西宮市神呪町
34.765557,135.358209,西宮市松籟荘
34.764261,135.353805,西宮市上甲東園四丁目
34.758453,135.350936,西宮市岡田山
34.762544,135.352365,西宮市門戸西町
34.761343,135.348893,西宮市上ケ原四番町
34.766007,135.35087,西宮市上甲東園五丁目
34.761463,135.347682,西宮市上ケ原五番町
34.765673,135.349076,西宮市上ケ原二番町
34.760415,135.345702,西宮市上ケ原七番町
34.760993,135.341841,西宮市上ケ原九番町
34.761116,135.343919,西宮市上ケ原八番町
34.764837,135.343832,西宮市上ケ原六番町
34.765206,135.345982,西宮市上ケ原三番町
34.766073,135.341698,西宮市上ケ原山手町
34.761773,135.339342,西宮市上ケ原十番町
34.765829,135.339718,西宮市上ケ原山田町
34.762257,135.336701,西宮市新甲陽町
34.766724,135.336434,西宮市甲陽園東山町
34.757773,135.330194,西宮市神園町
34.761874,135.334209,西宮市甲陽園日之出町
34.760527,135.332703,西宮市甲陽園本庄町
34.765473,135.333568,西宮市甲陽園山王町
34.76291,135.32732,西宮市甲陽園西山町
34.759362,135.320756,西宮市毘沙門町
34.758886,135.318267,西宮市角石町
34.7597,135.313931,西宮市苦楽園二番町
34.763836,135.315095,西宮市柏堂町
34.767219,135.312399,西宮市剣谷町
34.769507,135.369115,西宮市段上町七丁目
34.769537,135.365205,西宮市段上町二丁目
34.772668,135.367555,西宮市段上町六丁目
34.771757,135.365155,西宮市段上町三丁目
34.774094,135.364259,西宮市段上町五丁目
34.775638,135.365807,西宮市仁川町一丁目
34.768328,135.35944,西宮市甲東園三丁目
34.769816,135.361322,西宮市甲東園二丁目
34.772951,135.360972,西宮市段上町四丁目
34.768298,135.357545,西宮市上甲東園一丁目
34.767666,135.35376,西宮市上甲東園二丁目
34.774272,135.359412,西宮市仁川町二丁目
34.772569,135.356407,西宮市仁川町三丁目
34.768505,135.350601,西宮市上甲東園三丁目
34.771146,135.353175,西宮市仁川町四丁目
34.771384,135.349185,西宮市仁川五ケ山町
34.77309,135.350849,西宮市仁川町五丁目
34.76855,135.346629,西宮市上ケ原一番町
34.771325,135.343339,西宮市仁川百合野町
34.770246,135.325987,西宮市甲陽園目神山町
34.767261,135.3204,西宮市北山町
34.774602,135.3319,西宮市甲山町
34.776186,135.317905,西宮市鷲林寺二丁目
34.778255,135.313976,西宮市湯元町
34.780177,135.332513,西宮市仁川町六丁目
34.758607,135.308399,西宮市苦楽園四番町
34.76451,135.310407,西宮市柏堂西町
34.769838,135.313206,西宮市鷲林寺南町
34.763422,135.307715,西宮市苦楽園三番町
34.77646,135.311588,西宮市鷲林寺一丁目
34.774396,135.310047,西宮市鷲林寺町
34.772895,135.302032,西宮市鷲林寺
34.784426,135.295636,西宮市越水字社家郷山
34.81432,135.308406,西宮市塩瀬町生瀬
34.82347,135.302858,西宮市名塩南台四丁目
34.825428,135.300848,西宮市名塩南台一丁目
34.822895,135.301094,西宮市名塩南台三丁目
34.826975,135.311446,西宮市名塩新町
34.829058,135.310898,西宮市東山台一丁目
34.830342,135.31429,西宮市東山台二丁目
34.833039,135.313225,西宮市東山台三丁目
34.833126,135.308878,西宮市東山台四丁目
34.826034,135.297208,西宮市名塩南台二丁目
34.830808,135.307529,西宮市東山台五丁目
34.800531,135.285864,西宮市山口町船坂
34.815803,135.261388,西宮市山口町金仙寺
34.818305,135.235271,西宮市すみれ台三丁目
34.819161,135.238525,西宮市すみれ台二丁目
34.819164,135.244084,西宮市すみれ台一丁目
34.82422,135.243097,西宮市山口町上山口一丁目
34.826673,135.244523,西宮市山口町上山口二丁目
34.829327,135.239472,西宮市山口町下山口四丁目
34.832889,135.238789,西宮市山口町下山口三丁目
34.825655,135.234653,西宮市山口町阪神流通センター一丁目
34.824444,135.230828,西宮市山口町阪神流通センター二丁目
34.830502,135.233477,西宮市山口町阪神流通センター三丁目
34.846545,135.270286,西宮市名塩美山
34.839684,135.305886,西宮市国見台三丁目
34.839549,135.277866,西宮市名塩さくら台三丁目
34.839009,135.310839,西宮市国見台二丁目
34.840412,135.236342,西宮市山口町名来二丁目
34.844325,135.236009,西宮市山口町名来一丁目
34.810972,135.250406,西宮市山口町中野一丁目
34.815953,135.240184,西宮市山口町上山口
34.814706,135.24994,西宮市山口町中野三丁目
34.814423,135.248432,西宮市山口町中野二丁目
34.251316,134.870581,洲本市畑田組
34.25942,134.888341,洲本市相川組
34.327092,134.870816,洲本市宇原
34.300721,134.886339,洲本市千草
34.328598,134.903669,洲本市小路谷
34.334928,134.878276,洲本市物部
34.339099,134.885432,洲本市物部一丁目
34.33487,134.886698,洲本市上物部二丁目
34.336354,134.889608,洲本市上物部一丁目
34.336079,134.893359,洲本市津田
34.342197,134.863434,洲本市桑間
34.347231,134.87381,洲本市下加茂二丁目
34.351237,134.874406,洲本市下加茂
34.371802,134.871746,洲本市中川原町中川原
34.349845,134.867053,洲本市上加茂
34.381955,134.860758,洲本市中川原町二ツ石
34.387048,134.866001,洲本市安乎町中田
34.396549,134.867627,洲本市安乎町北谷
34.403251,134.874161,洲本市安乎町宮野原
34.406368,134.863153,洲本市安乎町山田原
34.340294,134.835995,洲本市納
34.325395,134.856406,洲本市大野
34.360627,134.871024,洲本市中川原町三木田
34.367015,134.755745,洲本市五色町鳥飼浦
34.416178,134.789117,洲本市五色町都志
34.422208,134.797522,洲本市五色町都志米山
34.41994,134.815592,洲本市五色町鮎原葛尾
34.41339,134.835923,洲本市五色町鮎原中邑
34.296579,134.94232,洲本市由良四丁目
34.288171,134.945959,洲本市由良一丁目
34.290144,134.944917,洲本市由良二丁目
34.292672,134.944028,洲本市由良三丁目
34.264467,134.91543,洲本市中津川組
34.283249,134.930836,洲本市由良町由良
34.304964,134.917935,洲本市由良町内田
34.329921,134.882536,洲本市上物部
34.301351,134.85457,洲本市池田
34.305264,134.846275,洲本市前平
34.312459,134.853917,洲本市木戸
34.275367,134.848921,洲本市鮎屋
34.314846,134.862573,洲本市池内
34.320432,134.857789,洲本市新村
34.321291,134.847033,洲本市金屋
34.343418,134.900415,洲本市海岸通一丁目
34.342659,134.899619,洲本市海岸通二丁目
34.33944,134.900641,洲本市山手一丁目
34.339905,134.899183,洲本市山手二丁目
34.338683,134.893427,洲本市山手三丁目
34.342561,134.89812,洲本市本町一丁目
34.340812,134.895937,洲本市本町四丁目
34.342032,134.897393,洲本市本町二丁目
34.341454,134.896817,洲本市本町三丁目
34.341352,134.894368,洲本市本町五丁目
34.345377,134.896702,洲本市港
34.343872,134.895613,洲本市栄町一丁目
34.34116,134.893182,洲本市本町六丁目
34.343032,134.89312,洲本市栄町二丁目
34.349842,134.891859,洲本市塩屋三丁目
34.340927,134.891576,洲本市本町七丁目
34.3429,134.890692,洲本市栄町三丁目
34.340586,134.889443,洲本市本町八丁目
34.346642,134.89424,洲本市塩屋一丁目
34.34302,134.888044,洲本市栄町四丁目
34.347742,134.890606,洲本市塩屋二丁目
34.345755,134.887099,洲本市宇山一丁目
34.342048,134.883994,洲本市物部二丁目
34.339828,134.88007,洲本市物部三丁目
34.348665,134.887462,洲本市宇山二丁目
34.34617,134.881803,洲本市宇山三丁目
34.342472,134.876564,洲本市桑間一丁目
34.34748,134.876767,洲本市下加茂一丁目
34.351305,134.893556,洲本市炬口一丁目
34.351171,134.891093,洲本市炬口二丁目
34.357494,134.893684,洲本市炬口
34.356483,134.8847,洲本市宇山
34.374548,134.888093,洲本市中川原町厚浜
34.389746,134.886455,洲本市安乎町平安浦
34.409225,134.781259,洲本市五色町都志万歳
34.392949,134.809774,洲本市五色町鮎原鮎の郷
34.392203,134.814605,洲本市五色町鮎原神陽
34.372505,134.787684,洲本市五色町広石下
34.368985,134.810173,洲本市五色町広石中
34.375965,134.807182,洲本市五色町広石上
34.389639,134.823799,洲本市五色町鮎原三野畑
34.381546,134.812529,洲本市五色町鮎原栢野
34.386051,134.814194,洲本市五色町鮎原宇谷
34.397908,134.809004,洲本市五色町鮎原西
34.390819,134.801294,洲本市五色町鮎原小山田
34.379325,134.764417,洲本市五色町鳥飼中
34.377306,134.773868,洲本市五色町鳥飼上
34.38659,134.792384,洲本市五色町広石北
34.396411,134.776171,洲本市五色町都志角川
34.400253,134.789086,洲本市五色町都志大日
34.399819,134.828294,洲本市五色町鮎原下
34.401229,134.818115,洲本市五色町鮎原南谷
34.411129,134.825137,洲本市五色町鮎原田処
34.40505,134.810575,洲本市五色町鮎原吉田
34.407104,134.797105,洲本市五色町都志大宮
34.356656,134.799953,洲本市五色町上堺
34.365414,134.78026,洲本市五色町下堺
34.352354,134.857266,洲本市下内膳
34.349486,134.840574,洲本市上内膳
34.361759,134.8496,洲本市中川原町安坂
34.374988,134.856139,洲本市中川原町市原
34.380929,134.836887,洲本市五色町鮎原塔下
34.357373,134.82347,洲本市奥畑
34.391162,134.85758,洲本市安乎町古宮
34.401129,134.845361,洲本市五色町鮎原上
34.75336,135.309902,芦屋市六麓荘町
34.756349,135.301512,芦屋市劔谷
34.761977,135.2821,芦屋市奥山
34.707449,135.316581,芦屋市涼風町
34.717059,135.30969,芦屋市潮見町
34.746629,135.305739,芦屋市朝日ケ丘町
34.743028,135.299578,芦屋市山手町
34.74588,135.313732,芦屋市岩園町
34.737585,135.311986,芦屋市親王塚町
34.738379,135.315784,芦屋市翠ケ丘町
34.735059,135.315566,芦屋市楠町
34.733742,135.309337,芦屋市上宮川町
34.741032,135.308429,芦屋市東山町
34.73696,135.308428,芦屋市大原町
34.734495,135.300507,芦屋市月若町
34.736479,135.298632,芦屋市西山町
34.740913,135.295584,芦屋市山芦屋町
34.735714,135.305433,芦屋市船戸町
34.735215,135.302883,芦屋市松ノ内町
34.741369,135.304158,芦屋市東芦屋町
34.738857,135.292754,芦屋市三条町
34.743964,135.29367,芦屋市城山
34.733611,135.318383,芦屋市春日町
34.721584,135.321908,芦屋市浜風町
34.728654,135.319849,芦屋市南宮町
34.730343,135.314194,芦屋市若宮町
34.732313,135.313466,芦屋市打出小槌町
34.726502,135.314725,芦屋市西蔵町
34.725745,135.31213,芦屋市呉川町
34.729065,135.322722,芦屋市大東町
34.731905,135.318549,芦屋市打出町
34.727694,135.316942,芦屋市浜町
34.728805,135.297686,芦屋市津知町
34.733758,135.298507,芦屋市西芦屋町
34.724698,135.306099,芦屋市浜芦屋町
34.726351,135.308419,芦屋市竹園町
34.730907,135.307596,芦屋市茶屋之町
34.726282,135.302283,芦屋市平田北町
34.728986,135.301287,芦屋市川西町
34.729183,135.311228,芦屋市宮川町
34.731532,135.310419,芦屋市宮塚町
34.727728,135.306781,芦屋市精道町
34.73039,135.305885,芦屋市大桝町
34.729859,135.304201,芦屋市公光町
34.732705,135.305094,芦屋市業平町
34.731655,135.300393,芦屋市前田町
34.730608,135.29755,芦屋市清水町
34.732705,135.295797,芦屋市三条南町
34.723634,135.318902,芦屋市新浜町
34.720212,135.316871,芦屋市高浜町
34.713349,135.313366,芦屋市陽光町
34.719718,135.314243,芦屋市若葉町
34.719726,135.30982,芦屋市緑町
34.723473,135.310401,芦屋市伊勢町
34.721395,135.30716,芦屋市松浜町
34.722126,135.303487,芦屋市平田町
34.708799,135.30926,芦屋市南浜町
34.711767,135.315239,芦屋市海洋町
34.768566,135.288607,芦屋市奥池南町
34.770723,135.282523,芦屋市奥池町
34.789644,135.373459,伊丹市西野五丁目
34.79077,135.370752,伊丹市西野八丁目
34.791992,135.372645,伊丹市西野六丁目
34.78447,135.372955,伊丹市西野七丁目
34.774733,135.393039,伊丹市寺本東二丁目
34.773357,135.394345,伊丹市昆陽南五丁目
34.775967,135.397518,伊丹市昆陽泉町六丁目
34.799437,135.390383,伊丹市鴻池四丁目
34.774695,135.396417,伊丹市昆陽南二丁目
34.769881,135.40061,伊丹市南野北三丁目
34.770293,135.399125,伊丹市堀池五丁目
34.773051,135.397153,伊丹市堀池二丁目
34.7736,135.436813,伊丹市口酒井二丁目
34.774133,135.441084,伊丹市口酒井三丁目
34.783811,135.423048,伊丹市藤ノ木二丁目
34.798703,135.427401,伊丹市下河原二丁目
34.805805,135.381345,伊丹市荒牧南二丁目
34.805027,135.378827,伊丹市荒牧南一丁目
34.809955,135.383811,伊丹市荒牧五丁目
34.808217,135.380056,伊丹市荒牧一丁目
34.79868,135.424606,伊丹市下河原
34.801368,135.427308,伊丹市下河原一丁目
34.797447,135.419008,伊丹市北伊丹六丁目
34.800239,135.421607,伊丹市北伊丹九丁目
34.797129,135.416415,伊丹市北伊丹七丁目
34.796232,135.414021,伊丹市北園三丁目
34.796082,135.411511,伊丹市鋳物師一丁目
34.799543,135.416507,伊丹市北伊丹八丁目
34.800138,135.412752,伊丹市鋳物師五丁目
34.79766,135.412689,伊丹市鋳物師三丁目
34.800246,135.411228,伊丹市鋳物師四丁目
